order_id,order_date,product_id,quantity,price,region,marketplace,status
506268,2024-06-30,1025.0,1,3090.0,Москва,Wildberries,Доставлен
506375,2024-07-04,1009.0,1,1710.0,Новосибирск,Wildberries,Доставлен
513377,2024-12-19,1016.0,1,2660.0,Регионы,Wildberries,Доставлен
513520,2024-12-22,1005.0,3,2260.0,Санкт-Петербург,Wildberries,Доставлен
504667,2024-05-09,1025.0,1,3040.0,Екатеринбург,Wildberries,Доставлен
510327,2024-10-20,1022.0,1,1380.0,Москва,Wildberries,Возврат
509925,2024-10-08,1020.0,1,1440.0,Регионы,Wildberries,Отменён
505677,2024-06-12,1019.0,1,2280.0,Москва,Ozon,Доставлен
513258,2024-12-17,1016.0,1,2270.0,Регионы,Wildberries,Доставлен
505923,2024-06-19,1015.0,1,2360.0,Новосибирск,Ozon,Доставлен
500654,2024-01-23,1023.0,1,960.0,Регионы,Wildberries,Доставлен
502613,2024-03-16,1017.0,1,1450.0,Регионы,Wildberries,Доставлен
501223,2024-02-10,1024.0,1,3180.0,Москва,Ozon,Отменён
506243,2024-06-30,1002.0,2,3640.0,Санкт-Петербург,Wildberries,Отменён
507342,2024-08-03,1004.0,1,2570.0,Регионы,Ozon,Доставлен
504688,2024-05-10,1013.0,2,2410.0,Москва,Wildberries,Доставлен
513004,2024-12-13,1013.0,1,2140.0,Регионы,Wildberries,Доставлен
508768,2024-09-07,1021.0,1,1710.0,Регионы,Ozon,Доставлен
512315,2024-12-02,1016.0,1,2300.0,Москва,Wildberries,Доставлен
509642,2024-09-30,1007.0,2,1270.0,Регионы,Wildberries,Доставлен
504812,2024-05-14,1020.0,2,1350.0,Санкт-Петербург,Ozon,Доставлен
513124,2024-12-15,1011.0,1,3690.0,Москва,Wildberries,Доставлен
505148,2024-05-26,1015.0,1,2370.0,Регионы,Ozon,Отменён
505952,2024-06-20,1014.0,2,2360.0,Москва,Wildberries,Возврат
504779,2024-05-13,1010.0,1,1110.0,Новосибирск,Wildberries,Доставлен
502030,2024-03-04,1022.0,2,1460.0,Екатеринбург,Wildberries,Доставлен
511786,2024-11-22,1012.0,1,2680.0,Екатеринбург,Wildberries,Отменён
513952,2024-12-29,1006.0,1,4100.0,Регионы,Wildberries,Доставлен
511239,2024-11-12,1007.0,1,1130.0,Москва,Wildberries,Доставлен
509513,2024-09-26,1025.0,1,2630.0,Москва,Ozon,Доставлен
502634,2024-03-17,1006.0,1,4100.0,Регионы,Wildberries,Доставлен
513166,2024-12-16,1003.0,1,3670.0,Регионы,Ozon,Возврат
505226,2024-05-28,1026.0,2,2380.0,Санкт-Петербург,Wildberries,Доставлен
502465,2024-03-13,1015.0,2,2190.0,Екатеринбург,Ozon,Доставлен
505158,2024-05-26,1023.0,1,1000.0,Регионы,Ozon,Возврат
503084,2024-03-26,1022.0,1,1740.0,Москва,Wildberries,Доставлен
510400,2024-10-23,1013.0,1,2290.0,Екатеринбург,Wildberries,Доставлен
508577,2024-09-03,1017.0,1,1690.0,Санкт-Петербург,Ozon,Доставлен
506930,2024-07-21,1019.0,1,2270.0,Регионы,Wildberries,Доставлен
509470,2024-09-25,1024.0,1,3600.0,Регионы,Ozon,Доставлен
500770,2024-01-27,1024.0,1,3570.0,Регионы,Wildberries,Доставлен
505144,2024-05-26,1011.0,1,3270.0,Санкт-Петербург,Wildberries,Доставлен
502686,2024-03-18,1013.0,1,2370.0,Регионы,Wildberries,Доставлен
509531,2024-09-27,1010.0,1,1210.0,Москва,Wildberries,Доставлен
510520,2024-10-26,1021.0,1,1570.0,Москва,Wildberries,Отменён
510349,2024-10-21,1017.0,1,1390.0,Москва,Ozon,Доставлен
507892,2024-08-17,1003.0,1,3270.0,Москва,Ozon,Доставлен
508261,2024-08-26,1011.0,1,3640.0,Москва,Wildberries,Доставлен
502235,2024-03-08,1020.0,1,1540.0,Регионы,Wildberries,Отменён
505674,2024-06-12,1016.0,1,2270.0,Санкт-Петербург,Wildberries,Возврат
510091,2024-10-14,1004.0,1,2420.0,Новосибирск,Ozon,Доставлен
508901,2024-09-11,1008.0,1,4140.0,Регионы,Wildberries,Доставлен
508366,2024-08-28,1025.0,3,2970.0,Новосибирск,Wildberries,Доставлен
513902,2024-12-28,1013.0,1,2290.0,Регионы,Ozon,Доставлен
503087,2024-03-26,1023.0,2,860.0,Регионы,Ozon,Доставлен
503497,2024-04-05,1023.0,1,880.0,Регионы,Wildberries,Доставлен
505367,2024-06-02,1012.0,1,2830.0,Регионы,Wildberries,Доставлен
503987,2024-04-19,1023.0,1,850.0,Санкт-Петербург,Wildberries,Доставлен
503166,2024-03-28,1011.0,1,3600.0,Регионы,Wildberries,Доставлен
511956,2024-11-25,1020.0,1,1320.0,Москва,Ozon,Доставлен
503936,2024-04-18,1022.0,1,1570.0,Москва,Ozon,Доставлен
508562,2024-09-03,1006.0,1,3650.0,Санкт-Петербург,Wildberries,Доставлен
504028,2024-04-20,1024.0,2,3660.0,Санкт-Петербург,Ozon,Доставлен
510069,2024-10-13,1012.0,1,2860.0,Москва,Wildberries,Доставлен
502748,2024-03-19,1024.0,1,3490.0,Санкт-Петербург,Wildberries,Доставлен
504762,2024-05-12,1024.0,1,3140.0,Новосибирск,Ozon,Доставлен
505215,2024-05-28,1017.0,1,1540.0,Регионы,Ozon,Доставлен
512078,2024-11-28,1012.0,1,2660.0,Регионы,Wildberries,Доставлен
501715,2024-02-25,1020.0,1,1560.0,Москва,Ozon,Доставлен
506593,2024-07-11,1009.0,2,1910.0,Регионы,Ozon,Доставлен
503459,2024-04-04,1002.0,2,4070.0,Санкт-Петербург,Wildberries,Доставлен
513159,2024-12-15,1026.0,1,2160.0,Москва,Wildberries,Доставлен
500748,2024-01-27,1009.0,1,1890.0,Москва,Ozon,Доставлен
513800,2024-12-26,1022.0,1,1650.0,Санкт-Петербург,Wildberries,Доставлен
503907,2024-04-17,1026.0,3,2450.0,Санкт-Петербург,Ozon,Доставлен
506577,2024-07-10,1023.0,1,960.0,Регионы,Ozon,Доставлен
502970,2024-03-24,1013.0,1,2660.0,Москва,Wildberries,Доставлен
506297,2024-07-01,1022.0,1,1460.0,Екатеринбург,Ozon,Доставлен
504685,2024-05-10,1011.0,1,3380.0,Москва,Wildberries,Доставлен
513363,2024-12-19,1010.0,1,1350.0,Москва,Wildberries,Доставлен
507792,2024-08-14,1014.0,1,2150.0,Регионы,Wildberries,Доставлен
509035,2024-09-14,1025.0,1,2580.0,Санкт-Петербург,Ozon,Доставлен
504240,2024-04-27,1003.0,1,2990.0,Санкт-Петербург,Ozon,Доставлен
513828,2024-12-27,1008.0,1,4170.0,Москва,Wildberries,Доставлен
508858,2024-09-10,1008.0,1,4070.0,Новосибирск,Wildberries,Доставлен
505265,2024-05-30,1007.0,1,1110.0,Санкт-Петербург,Ozon,Доставлен
502178,2024-03-07,1012.0,1,3020.0,Москва,Wildberries,Доставлен
511960,2024-11-25,1021.0,1,1690.0,Санкт-Петербург,Ozon,Доставлен
505900,2024-06-18,1024.0,1,3670.0,Москва,Wildberries,Доставлен
508647,2024-09-05,1002.0,1,3700.0,Санкт-Петербург,Ozon,Доставлен
501839,2024-03-01,1001.0,1,1290.0,Регионы,Wildberries,Возврат
507843,2024-08-15,1026.0,1,2710.0,Новосибирск,Wildberries,Доставлен
508744,2024-09-07,1006.0,2,3630.0,Регионы,Ozon,Доставлен
509854,2024-10-06,1015.0,1,2400.0,Новосибирск,Wildberries,Возврат
509572,2024-09-28,1019.0,1,2150.0,Регионы,Wildberries,Доставлен
503693,2024-04-11,1024.0,1,3220.0,Регионы,Ozon,Доставлен
511178,2024-11-10,1026.0,1,2170.0,Екатеринбург,Ozon,Доставлен
511875,2024-11-24,1001.0,1,1110.0,Регионы,Wildberries,Доставлен
505020,2024-05-21,1022.0,1,1580.0,Регионы,Ozon,Доставлен
505084,2024-05-24,1014.0,1,2600.0,Регионы,Ozon,Доставлен
506026,2024-06-22,1019.0,1,2490.0,Москва,Wildberries,Доставлен
507798,2024-08-14,1018.0,1,860.0,Москва,Ozon,Возврат
511153,2024-11-10,1013.0,1,2650.0,Москва,Wildberries,Доставлен
509231,2024-09-20,1007.0,1,1290.0,Москва,Ozon,Возврат
507249,2024-07-31,1019.0,1,2240.0,Екатеринбург,Wildberries,Доставлен
512109,2024-11-29,1001.0,1,1330.0,Регионы,Wildberries,Возврат
508565,2024-09-03,1010.0,1,1160.0,Екатеринбург,Wildberries,Доставлен
504119,2024-04-23,1020.0,1,1300.0,Регионы,Wildberries,Доставлен
501118,2024-02-07,1020.0,1,1460.0,Москва,Wildberries,Доставлен
500394,2024-01-14,1013.0,1,2510.0,Регионы,Wildberries,Доставлен
501642,2024-02-23,1011.0,1,3540.0,Регионы,Wildberries,Доставлен
509703,2024-10-01,1021.0,1,1620.0,Новосибирск,Wildberries,Доставлен
502447,2024-03-13,1003.0,1,3660.0,Москва,Ozon,Доставлен
504669,2024-05-09,1026.0,1,2240.0,Регионы,Wildberries,Доставлен
502608,2024-03-16,1014.0,1,2250.0,Регионы,Ozon,Отменён
508064,2024-08-21,1020.0,1,1350.0,Москва,Ozon,Доставлен
512243,2024-12-01,1012.0,1,2840.0,Новосибирск,Ozon,Доставлен
511222,2024-11-11,1025.0,2,2590.0,Екатеринбург,Wildberries,Доставлен
503555,2024-04-07,1022.0,1,1670.0,Санкт-Петербург,Wildberries,Доставлен
512491,2024-12-05,1012.0,1,2790.0,Новосибирск,Ozon,Доставлен
501263,2024-02-11,1022.0,1,1640.0,Регионы,Ozon,Доставлен
513629,2024-12-23,1025.0,1,3130.0,Новосибирск,Ozon,Доставлен
511630,2024-11-19,1015.0,1,2070.0,Регионы,Wildberries,Доставлен
512230,2024-12-01,1008.0,2,3990.0,Регионы,Ozon,Возврат
500471,2024-01-17,1020.0,2,1470.0,Новосибирск,Ozon,Доставлен
505584,2024-06-09,1021.0,2,1660.0,Санкт-Петербург,Wildberries,Отменён
504067,2024-04-22,1007.0,1,1210.0,Екатеринбург,Ozon,Возврат
512217,2024-12-01,1003.0,1,3260.0,Санкт-Петербург,Ozon,Доставлен
509960,2024-10-10,1005.0,1,2790.0,Регионы,Wildberries,Возврат
508438,2024-08-30,1020.0,1,1460.0,Москва,Ozon,Доставлен
506909,2024-07-20,1024.0,1,3580.0,Новосибирск,Wildberries,Доставлен
502156,2024-03-06,1026.0,1,2610.0,Екатеринбург,Wildberries,Доставлен
506541,2024-07-09,1016.0,1,2490.0,Регионы,Wildberries,Доставлен
501311,2024-02-13,1003.0,2,3610.0,Санкт-Петербург,Ozon,Доставлен
511571,2024-11-18,1013.0,1,2490.0,Санкт-Петербург,Wildberries,Доставлен
502773,2024-03-20,1011.0,1,3610.0,Екатеринбург,Ozon,Доставлен
512072,2024-11-28,1011.0,1,3180.0,Екатеринбург,Ozon,Доставлен
509186,2024-09-18,1026.0,1,2190.0,Регионы,Wildberries,Доставлен
502729,2024-03-19,1013.0,1,2140.0,Регионы,Ozon,Доставлен
506345,2024-07-03,1010.0,1,1230.0,Регионы,Ozon,Доставлен
505073,2024-05-23,1026.0,1,2410.0,Регионы,Wildberries,Отменён
506724,2024-07-15,1010.0,1,1190.0,Регионы,Ozon,Доставлен
513920,2024-12-28,1019.0,3,2340.0,Регионы,Wildberries,Возврат
513848,2024-12-27,1017.0,1,1450.0,Санкт-Петербург,Wildberries,Отменён
506219,2024-06-29,1007.0,1,1100.0,Регионы,Wildberries,Доставлен
512007,2024-11-26,1025.0,3,3200.0,Регионы,Wildberries,Доставлен
513915,2024-12-28,1017.0,2,1730.0,Регионы,Ozon,Доставлен
510167,2024-10-16,1009.0,1,1910.0,Санкт-Петербург,Wildberries,Доставлен
508143,2024-08-23,1017.0,1,1560.0,Екатеринбург,Ozon,Доставлен
503324,2024-03-31,1012.0,1,2890.0,Москва,Ozon,Возврат
512125,2024-11-29,1009.0,2,1930.0,Санкт-Петербург,Wildberries,Доставлен
509837,2024-10-06,1002.0,1,3360.0,Москва,Wildberries,Доставлен
505468,2024-06-05,1018.0,1,730.0,Новосибирск,Wildberries,Доставлен
511293,2024-11-13,1007.0,1,1180.0,Екатеринбург,Wildberries,Доставлен
505012,2024-05-21,1015.0,1,2240.0,Новосибирск,Ozon,Доставлен
504699,2024-05-10,1024.0,1,3110.0,Екатеринбург,Wildberries,Доставлен
503911,2024-04-18,1003.0,1,3300.0,Москва,Ozon,Доставлен
505087,2024-05-24,1017.0,1,1380.0,Регионы,Wildberries,Доставлен
501702,2024-02-25,1007.0,1,1080.0,Регионы,Ozon,Доставлен
513217,2024-12-17,1003.0,1,3730.0,Екатеринбург,Wildberries,Доставлен
501536,2024-02-20,1014.0,2,2420.0,Москва,Ozon,Доставлен
509173,2024-09-18,1017.0,1,1450.0,Москва,Ozon,Доставлен
506694,2024-07-14,1006.0,1,3880.0,Москва,Wildberries,Доставлен
505202,2024-05-28,1005.0,1,2650.0,Новосибирск,Wildberries,Доставлен
508935,2024-09-12,1008.0,2,4270.0,Санкт-Петербург,Ozon,Доставлен
501190,2024-02-09,1026.0,1,2620.0,Новосибирск,Ozon,Доставлен
512927,2024-12-12,1007.0,1,1290.0,Новосибирск,Ozon,Доставлен
500741,2024-01-27,1005.0,1,2240.0,Москва,Ozon,Доставлен
500130,2024-01-05,1004.0,1,2350.0,Екатеринбург,Wildberries,Доставлен
506336,2024-07-02,1025.0,2,2940.0,Регионы,Wildberries,Доставлен
503355,2024-04-01,1004.0,1,2830.0,Санкт-Петербург,Ozon,Доставлен
504868,2024-05-17,1004.0,1,2780.0,Екатеринбург,Ozon,Доставлен
501410,2024-02-16,1003.0,3,3680.0,Регионы,Wildberries,Отменён
503095,2024-03-26,1026.0,1,2730.0,Регионы,Ozon,Доставлен
502725,2024-03-19,1011.0,2,3530.0,Регионы,Wildberries,Доставлен
508459,2024-08-31,1012.0,1,3070.0,Регионы,Wildberries,Доставлен
509922,2024-10-08,1017.0,2,1410.0,Москва,Ozon,Доставлен
500046,2024-01-02,1016.0,1,2520.0,Новосибирск,Wildberries,Доставлен
503767,2024-04-13,1026.0,1,2400.0,Москва,Wildberries,Возврат
502041,2024-03-05,1001.0,1,1400.0,Новосибирск,Wildberries,Доставлен
508952,2024-09-12,1019.0,1,2370.0,Регионы,Wildberries,Доставлен
512973,2024-12-13,1001.0,1,1120.0,Регионы,Wildberries,Доставлен
502068,2024-03-05,1012.0,1,2920.0,Регионы,Wildberries,Возврат
511516,2024-11-17,1013.0,1,2240.0,Регионы,Wildberries,Доставлен
502868,2024-03-22,1016.0,1,2730.0,Новосибирск,Wildberries,Доставлен
509632,2024-09-30,1001.0,1,1250.0,Новосибирск,Wildberries,Доставлен
512159,2024-11-29,1023.0,1,880.0,Екатеринбург,Wildberries,Доставлен
505471,2024-06-05,1020.0,1,1510.0,Екатеринбург,Wildberries,Возврат
509126,2024-09-17,1005.0,1,2770.0,Регионы,Ozon,Доставлен
508390,2024-08-29,1019.0,1,2000.0,Новосибирск,Ozon,Возврат
506987,2024-07-23,1018.0,2,730.0,Регионы,Wildberries,Возврат
505478,2024-06-06,1001.0,1,1210.0,Екатеринбург,Ozon,Доставлен
506976,2024-07-23,1004.0,1,2450.0,Регионы,Wildberries,Доставлен
513136,2024-12-15,1014.0,1,2210.0,Москва,Wildberries,Доставлен
512406,2024-12-04,1005.0,1,2440.0,Москва,Wildberries,Доставлен
505942,2024-06-20,1007.0,1,1130.0,Регионы,Wildberries,Доставлен
503158,2024-03-28,1004.0,1,2830.0,Регионы,Wildberries,Доставлен
509688,2024-10-01,1010.0,1,1330.0,Регионы,Ozon,Доставлен
504937,2024-05-19,1008.0,1,4280.0,Санкт-Петербург,Ozon,Доставлен
503423,2024-04-03,1002.0,1,3770.0,Москва,Wildberries,Доставлен
509187,2031-01-01,1001.0,1,1380.0,Регионы,Wildberries,Доставлен
504956,2024-05-19,1021.0,1,1370.0,Регионы,Wildberries,Доставлен
509648,2024-09-30,1011.0,2,3190.0,Москва,Wildberries,Возврат
502197,2024-03-07,1023.0,1,1020.0,Москва,Ozon,Доставлен
501850,2024-03-01,1003.0,1,3420.0,Санкт-Петербург,Wildberries,Доставлен
510662,2024-10-30,1018.0,2,830.0,Москва,Ozon,Доставлен
504911,2024-05-18,1014.0,1,2220.0,Регионы,Wildberries,Доставлен
500337,2024-01-12,1004.0,1,2480.0,Москва,Wildberries,Отменён
505552,2024-06-08,1020.0,1,1350.0,Регионы,Ozon,Доставлен
501283,2024-02-12,1013.0,2,2540.0,Регионы,Ozon,Доставлен
504412,2024-05-02,1005.0,1,2230.0,Екатеринбург,Wildberries,Доставлен
512469,2024-12-05,1004.0,1,2240.0,Регионы,Wildberries,Доставлен
511343,2024-11-13,1025.0,1,2600.0,Москва,Ozon,Доставлен
510439,2024-10-24,1014.0,1,2440.0,Регионы,Wildberries,Доставлен
506081,2024-06-24,1018.0,1,820.0,Регионы,Wildberries,Доставлен
507943,2024-08-18,1015.0,1,2050.0,Москва,Ozon,Отменён
504030,2024-04-20,1024.0,1,3690.0,Москва,Ozon,Доставлен
506911,2024-07-20,1025.0,1,2630.0,Москва,Wildberries,Возврат
506973,2024-07-23,1001.0,2,1200.0,Санкт-Петербург,Wildberries,Доставлен
502562,2024-03-15,1012.0,1,2920.0,Регионы,Wildberries,Доставлен
501052,2024-02-05,1026.0,1,2680.0,Регионы,Wildberries,Возврат
510949,2024-11-06,1003.0,1,3430.0,Санкт-Петербург,Wildberries,Доставлен
508811,2024-09-08,1021.0,1,1460.0,Москва,Wildberries,Возврат
504882,2024-05-17,1015.0,1,2480.0,Регионы,Wildberries,Доставлен
509555,2024-09-28,1005.0,1,2310.0,Регионы,Wildberries,Доставлен
513214,2024-12-17,1001.0,1,1310.0,Санкт-Петербург,Ozon,Отменён
500189,2024-01-06,1021.0,1,1490.0,Москва,Wildberries,Доставлен
510528,2024-10-26,1025.0,1,3030.0,Екатеринбург,Ozon,Доставлен
507196,2024-07-29,1026.0,2,2320.0,Екатеринбург,Ozon,Доставлен
506619,2024-07-11,1025.0,1,2640.0,Регионы,Ozon,Доставлен
504842,2024-05-16,1004.0,1,2530.0,Регионы,Wildberries,Доставлен
510627,2024-10-29,1011.0,2,4000.0,Регионы,Ozon,Доставлен
514050,2024-12-30,1019.0,1,2490.0,Новосибирск,Wildberries,Доставлен
502639,2024-03-17,1009.0,1,1810.0,Санкт-Петербург,Ozon,Доставлен
505528,2024-06-07,1023.0,1,980.0,Екатеринбург,Wildberries,Доставлен
504757,2024-05-12,1021.0,2,1590.0,Москва,Ozon,Доставлен
510371,2024-10-22,1014.0,1,2550.0,Екатеринбург,Ozon,Доставлен
500736,2024-01-26,1026.0,1,2510.0,Регионы,Wildberries,Доставлен
503099,2024-03-27,1003.0,1,3470.0,Санкт-Петербург,Ozon,Доставлен
511927,2024-11-25,1003.0,1,2940.0,Екатеринбург,Wildberries,Доставлен
510813,2024-11-02,1021.0,2,1530.0,Регионы,Ozon,Доставлен
511803,2024-11-22,1020.0,1,1330.0,Новосибирск,Wildberries,Доставлен
510097,2024-10-14,1009.0,1,1920.0,Екатеринбург,Wildberries,Доставлен
510879,2024-11-04,1003.0,1,3220.0,Регионы,Wildberries,Доставлен
509420,2024-09-24,1017.0,1,1720.0,Регионы,Ozon,Доставлен
505887,2024-06-18,1018.0,1,750.0,Москва,Wildberries,Доставлен
502159,2024-03-07,1002.0,2,4040.0,Регионы,Ozon,Доставлен
508555,2024-09-03,1001.0,2,1220.0,Регионы,Ozon,Доставлен
502617,2024-03-16,1022.0,1,1470.0,Москва,Ozon,Доставлен
513405,2024-12-20,1003.0,1,3710.0,Екатеринбург,Wildberries,Доставлен
505585,2024-06-09,1022.0,1,1500.0,Москва,Ozon,Отменён
500861,2024-01-31,1010.0,1,1150.0,Регионы,Wildberries,Доставлен
513337,2024-12-18,1024.0,1,3640.0,Москва,Ozon,Возврат
511071,2024-11-08,1023.0,1,910.0,Санкт-Петербург,Ozon,Доставлен
511979,2024-11-26,1010.0,1,1130.0,Санкт-Петербург,Ozon,Доставлен
510388,2024-10-23,1006.0,1,4260.0,Москва,Wildberries,Доставлен
508571,2024-09-03,1014.0,1,2350.0,Регионы,Ozon,Доставлен
506008,2024-06-22,1011.0,1,3860.0,Регионы,Wildberries,Доставлен
508097,2024-08-22,1012.0,1,2690.0,Москва,Wildberries,Доставлен
513125,2024-12-15,1011.0,1,3860.0,Москва,Wildberries,Доставлен
510455,2024-10-25,1001.0,1,1210.0,Регионы,Ozon,Доставлен
504243,2024-04-27,1007.0,1,1320.0,Регионы,Ozon,Доставлен
502341,2024-03-11,1002.0,2,4230.0,Новосибирск,Ozon,Доставлен
510538,2024-10-27,1002.0,1,3480.0,Москва,Ozon,Доставлен
503859,2024-04-16,1013.0,1,2330.0,Санкт-Петербург,Ozon,Доставлен
500424,2024-01-15,1026.0,1,2240.0,Москва,Wildberries,Доставлен
500428,2024-01-16,1004.0,1,2630.0,Москва,Ozon,Доставлен
503257,2024-03-30,1003.0,1,3180.0,Екатеринбург,Ozon,Возврат
513717,2024-12-25,1012.0,1,3160.0,Москва,Wildberries,Возврат
513498,2024-12-21,1021.0,1,1670.0,Москва,Ozon,Доставлен
500204,2024-01-07,1005.0,1,2730.0,Москва,Wildberries,Возврат
513922,2024-12-28,1019.0,1,2350.0,Новосибирск,Wildberries,Доставлен
504713,2024-05-11,1009.0,1,1720.0,Москва,Wildberries,Доставлен
510408,2024-10-23,1020.0,1,1580.0,Санкт-Петербург,Wildberries,Доставлен
502766,2024-03-20,1006.0,1,4460.0,Екатеринбург,Wildberries,Отменён
504125,2024-04-23,1023.0,1,1010.0,Новосибирск,Wildberries,Доставлен
504469,2024-05-03,1020.0,1,1480.0,Москва,Wildberries,Доставлен
510229,2024-10-18,1008.0,1,4660.0,Санкт-Петербург,Ozon,Доставлен
512842,2024-12-11,1002.0,1,3640.0,Москва,Ozon,Отменён
507579,2024-08-09,1010.0,1,1260.0,Регионы,Wildberries,Доставлен
507452,2024-08-05,1023.0,1,870.0,Новосибирск,Ozon,Доставлен
504790,2024-05-13,1017.0,2,1430.0,Москва,Ozon,Доставлен
512827,2024-12-10,1023.0,1,1000.0,Санкт-Петербург,Ozon,Возврат
500827,2024-01-30,1001.0,2,1300.0,Санкт-Петербург,Ozon,Доставлен
503632,2024-04-10,1005.0,1,2400.0,Москва,Ozon,Возврат
506545,2024-07-09,1020.0,1,1570.0,Екатеринбург,Wildberries,Доставлен
500319,2024-01-11,1017.0,1,1420.0,Регионы,Ozon,Доставлен
507618,2024-08-10,1001.0,1,1330.0,Москва,Wildberries,Доставлен
509395,2024-09-24,1001.0,1,1210.0,Екатеринбург,Wildberries,Доставлен
507368,2024-08-03,1018.0,2,860.0,Москва,Wildberries,Доставлен
504101,2024-04-23,1004.0,1,2410.0,Новосибирск,Wildberries,Доставлен
503474,2024-04-04,1017.0,1,1700.0,Санкт-Петербург,Wildberries,Доставлен
507334,2024-08-02,1023.0,1,930.0,Регионы,Ozon,Доставлен
501216,2024-02-10,1018.0,1,750.0,Екатеринбург,Ozon,Доставлен
500752,2024-01-27,1011.0,2,3200.0,Москва,Wildberries,Доставлен
500020,2024-01-01,1014.0,2,2480.0,Санкт-Петербург,Wildberries,Доставлен
501735,2024-02-26,1011.0,1,3990.0,Москва,Ozon,Доставлен
513057,2024-12-14,1010.0,1,1170.0,Регионы,Ozon,Доставлен
509566,2024-09-28,1015.0,1,2590.0,Регионы,Wildberries,Возврат
500635,2024-01-22,1026.0,1,2450.0,Новосибирск,Wildberries,Доставлен
512529,2024-12-06,1005.0,1,2760.0,Регионы,Ozon,Доставлен
509522,2024-09-27,1006.0,1,4070.0,Москва,Wildberries,Доставлен
500272,2024-01-09,1024.0,3,3750.0,Регионы,Ozon,Доставлен
510683,2024-10-31,1004.0,1,2610.0,Москва,Ozon,Доставлен
513226,2024-12-17,1006.0,1,3960.0,Москва,Ozon,Доставлен
501558,2024-02-21,1006.0,1,3810.0,Регионы,Wildberries,Доставлен
501353,2024-02-14,1016.0,2,2540.0,Санкт-Петербург,Wildberries,Доставлен
507975,2024-08-19,1013.0,1,2200.0,Москва,Wildberries,Доставлен
509782,2024-10-04,1007.0,2,1330.0,Санкт-Петербург,Ozon,Доставлен
503116,2024-03-27,1010.0,2,1100.0,Москва,Ozon,Доставлен
501043,2024-02-05,1018.0,1,860.0,Москва,Ozon,Доставлен
505875,2024-06-18,1013.0,1,2150.0,Санкт-Петербург,Ozon,Доставлен
501950,2024-03-03,1002.0,3,3930.0,Екатеринбург,Ozon,Доставлен
510360,2024-10-22,1002.0,1,4230.0,Екатеринбург,Wildberries,Доставлен
513871,2024-12-28,1003.0,1,3600.0,Екатеринбург,Wildberries,Доставлен
501956,2024-03-03,1004.0,1,2380.0,Санкт-Петербург,Wildberries,Доставлен
502037,2024-03-04,1025.0,1,2800.0,Санкт-Петербург,Wildberries,Доставлен
508076,2024-08-21,1024.0,1,3040.0,Регионы,Wildberries,Доставлен
512604,2024-12-07,1011.0,2,4000.0,Регионы,Wildberries,Доставлен
507761,2024-08-13,1017.0,1,1490.0,Санкт-Петербург,Wildberries,Доставлен
512605,2024-12-07,1011.0,1,3370.0,Санкт-Петербург,Wildberries,Возврат
510217,2024-10-17,1024.0,2,3210.0,Москва,Ozon,Доставлен
502046,2024-03-05,1002.0,2,4040.0,Регионы,Ozon,Отменён
511492,2024-11-16,1026.0,2,2240.0,Москва,Wildberries,Доставлен
502439,2024-03-12,1025.0,1,2610.0,Новосибирск,Wildberries,Доставлен
503689,2024-04-11,1024.0,1,3100.0,Москва,Wildberries,Доставлен
502007,2024-03-04,1012.0,2,2870.0,Москва,Wildberries,Доставлен
505071,2024-05-23,1024.0,1,3700.0,Регионы,Wildberries,Доставлен
506810,2024-07-17,1021.0,1,1640.0,Регионы,Wildberries,Возврат
501812,2024-02-28,1024.0,2,3460.0,Регионы,Ozon,Доставлен
508296,2024-08-27,1002.0,1,4100.0,Екатеринбург,Wildberries,Доставлен
501648,2024-02-23,1018.0,1,780.0,Екатеринбург,Ozon,Доставлен
501977,2024-03-03,1016.0,1,2630.0,Регионы,Wildberries,Доставлен
508885,2024-09-10,1026.0,2,2450.0,Регионы,Wildberries,Доставлен
508892,2024-09-11,1004.0,1,2520.0,Санкт-Петербург,Wildberries,Доставлен
503338,2024-03-31,1020.0,1,1540.0,Екатеринбург,Wildberries,Доставлен
506310,2024-07-02,1007.0,2,1070.0,Москва,Ozon,Доставлен
504726,2024-05-11,1021.0,1,1490.0,Регионы,Ozon,Доставлен
509475,2024-09-26,1002.0,1,4110.0,Регионы,Wildberries,Доставлен
513410,2024-12-20,1006.0,1,3640.0,Москва,Wildberries,Возврат
512279,2024-12-02,1003.0,1,3300.0,Новосибирск,Ozon,Доставлен
507185,2024-07-29,1020.0,1,1350.0,Москва,Wildberries,Доставлен
512101,2024-11-28,1025.0,1,2730.0,Регионы,Wildberries,Доставлен
503443,2024-04-03,1016.0,1,2600.0,Регионы,Ozon,Доставлен
503356,2024-04-01,1004.0,1,2620.0,Санкт-Петербург,Wildberries,Доставлен
507135,2024-07-28,1011.0,1,3340.0,Москва,Wildberries,Доставлен
513686,2024-12-24,1023.0,1,1060.0,Санкт-Петербург,Ozon,Доставлен
503357,2024-04-01,1004.0,1,2840.0,Новосибирск,Wildberries,Доставлен
513688,2024-12-24,1024.0,1,3530.0,Санкт-Петербург,Ozon,Отменён
504818,2024-05-15,1005.0,1,2480.0,Регионы,Ozon,Доставлен
506853,2024-07-19,1003.0,1,3240.0,Регионы,Ozon,Доставлен
501776,2024-02-27,1018.0,1,700.0,Санкт-Петербург,Ozon,Доставлен
511931,2024-11-25,1006.0,1,3650.0,Екатеринбург,Wildberries,Доставлен
504268,2024-04-27,1024.0,1,3490.0,Москва,Wildberries,Возврат
